artist,track,album,dur_ms,track_no,explicit,popularity,artist_id,track_id,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Against Me!,Thrash Unreal,New Wave (U.S. Version),254200,3,FALSE,58,29lz7gs8edwnnfuXW4FhMl,3c3XnCPwxGhQEHFxxjQcWe,08IrBeiM2LU3HAqAaHQcQq,0.555,0.839,5,-3.583,1,0.0483,1.14e-4,0.0574,0.102,0.637,124.877,4
Against Me!,Mediocrity Gets You Pears (The Shaker),Searching for a Former Clarity,158373,2,FALSE,20,29lz7gs8edwnnfuXW4FhMl,74f9oElFnoDjKQURwNIFxu,0qtGbBUBTfrWHmNaRiebQg,0.19,0.955,2,-5.842,1,0.136,3.61e-5,0.0268,0.171,0.228,163.607,4
Against Me!,Joy,Total Clarity,99040,10,FALSE,22,29lz7gs8edwnnfuXW4FhMl,7umhYLZfY60ZzWyMTOJhaD,7aLrsxPcbXihmhYTd2f1MZ,0.443,0.446,2,-7.465,1,0.046,0.782,0.0337,0.104,0.0769,115.784,4
Against Me!,Scream It Until You're Coughing up Blood,Reinventing Axl Rose,148973,5,FALSE,32,29lz7gs8edwnnfuXW4FhMl,4FlNoh0omZYXNyTLPdsw5J,5a8YbV4iL6uuJ90GqyzLzQ,0.437,0.899,11,-7.026,0,0.0702,0.0117,0.0292,0.113,0.942,122.82,4
Against Me!,We're Breaking Up,White Crosses / Black Crosses,237106,5,FALSE,25,29lz7gs8edwnnfuXW4FhMl,1E7IoWh8iq0HsIYLxpZV48,18UBnrnwpbcWnHksuE72K7,0.522,0.779,6,-4.891,0,0.0353,2.58e-5,0.104,0.123,0.502,119.098,4
Against Me!,We Laugh at Danger (And Break All the Rules),Reinventing Axl Rose,197386,3,FALSE,39,29lz7gs8edwnnfuXW4FhMl,25dLNd9Chk30W40C3Bc3hN,5a8YbV4iL6uuJ90GqyzLzQ,0.45,0.795,7,-6.39,1,0.0821,0.00717,0,0.12,0.624,140.525,4
Against Me!,Stop!,New Wave (U.S. Version),153226,5,TRUE,44,29lz7gs8edwnnfuXW4FhMl,4gcp1xkWtIeTOnRbnGcg3t,08IrBeiM2LU3HAqAaHQcQq,0.615,0.864,0,-3.135,1,0.0691,6.09e-5,0,0.0892,0.82,118.913,4
Against Me!,Fuckmylife666,Transgender Dysphoria Blues,176546,6,TRUE,25,29lz7gs8edwnnfuXW4FhMl,2fJuYRWPZpsAJiPcicDTOM,63T8qRNkL2BrvKx3UXDKWU,0.329,0.886,8,-4.308,1,0.0415,2.69e-5,0.00116,0.0938,0.578,174.859,4
Against Me!,Searching for a Former Clarity,Searching for a Former Clarity,205080,14,FALSE,30,29lz7gs8edwnnfuXW4FhMl,1J5rQMjhLcO91qkPVgk8JX,3IFH0meSrlFzfU79IONvDw,0.875,0.402,9,-9.645,1,0.0427,0.372,3.13e-5,0.153,0.366,100.21,4
Against Me!,Bob Dylan Dream,White Crosses,176773,12,FALSE,24,29lz7gs8edwnnfuXW4FhMl,11DJ5JP1BR9CsWa1dtm7JU,5VLEp4UIDkIowATwaveKUQ,0.387,0.75,10,-3.202,1,0.0292,8.5e-4,1.1e-4,0.0965,0.329,153.799,4
Against Me!,A Brief yet Triumphant Intermission,As the Eternal Cowboy,89680,7,FALSE,27,29lz7gs8edwnnfuXW4FhMl,6gN3xItnoyrQsnnxmzMO1Z,0xSPVB4liEmilmncOaETWK,0.353,0.955,2,-6.24,1,0.0579,4.08e-6,0.899,0.0705,0.707,146.742,4
Against Me!,Dead Rats,Shape Shift with Me,248936,8,TRUE,24,29lz7gs8edwnnfuXW4FhMl,2AgJPnzOukEkR18MwGzpcm,1ORD04SKWh69YnAVHKu22C,0.606,0.836,4,-4.546,1,0.0365,6.33e-4,3.67e-5,0.145,0.82,142.973,4
Against Me!,Mutiny on the Electronic Bay,As the Eternal Cowboy,72546,3,FALSE,29,29lz7gs8edwnnfuXW4FhMl,5DrpyVuzIoZ79dvzyzFELR,0xSPVB4liEmilmncOaETWK,0.369,0.965,7,-5.747,1,0.0473,3.39e-5,0,0.105,0.823,174.492,4
Against Me!,Money Changes Everything,Total Clarity,228800,14,FALSE,19,29lz7gs8edwnnfuXW4FhMl,1w8HXK4PEKMKsi8rTjiqAa,7aLrsxPcbXihmhYTd2f1MZ,0.342,0.977,4,-3.926,1,0.0733,1.78e-4,0,0.757,0.577,151.565,4
Against Me!,Rapid Decompression,White Crosses,106133,9,FALSE,27,29lz7gs8edwnnfuXW4FhMl,3GH34Voh1ROfU0a9uBne1n,5VLEp4UIDkIowATwaveKUQ,0.347,0.987,5,-3.158,1,0.0936,1.86e-5,0.228,0.0609,0.683,168.114,4
Against Me!,Cliche Guevara - Live,Americans Abroad!!! Against Me!!! Live in London!!!,194320,16,FALSE,13,29lz7gs8edwnnfuXW4FhMl,1nX9HOzlxsK94SKniM3Zyg,0dnVggD8Ih3VMhoABEmb79,0.198,0.964,0,-8.251,1,0.312,0.00279,9.72e-5,0.927,0.0879,160.101,4
Against Me!,The Ocean,23 Live Sex Acts,515706,21,TRUE,13,29lz7gs8edwnnfuXW4FhMl,6c1FwWGbZS1gGXCdeiYr9r,5VXQ43jqIQQGbpMoOjANTh,0.435,0.954,11,-6.134,0,0.346,0.157,0.0128,0.821,0.289,113.249,4
Against Me!,8 Full Hours of Sleep,Reinventing Axl Rose,239866,11,FALSE,33,29lz7gs8edwnnfuXW4FhMl,5wCufkTiQtjgjxElI7IgjL,5a8YbV4iL6uuJ90GqyzLzQ,0.48,0.197,0,-13.536,1,0.0746,0.145,1.6e-4,0.11,0.132,70.248,4
Against Me!,From Her Lips to God's Ears (The Energizer) - Live,Americans Abroad!!! Against Me!!! Live in London!!!,157546,2,FALSE,15,29lz7gs8edwnnfuXW4FhMl,5gFur8tOJQK3NutojjTB5y,0dnVggD8Ih3VMhoABEmb79,0.271,0.978,9,-6.989,1,0.185,4.58e-5,9.81e-5,0.44,0.178,145.26,4
Against Me!,Even at Our Worst We're Still Better Than Most (The Roller),Searching for a Former Clarity,173306,11,FALSE,20,29lz7gs8edwnnfuXW4FhMl,0wiYcnKllOAEiCUbjV9VUS,0qtGbBUBTfrWHmNaRiebQg,0.192,0.762,5,-7.457,1,0.0376,0.00557,0.602,0.288,0.41,84.987,3
Against Me!,High Pressure Low - Acoustic Version,White Crosses / Black Crosses,258466,6,FALSE,24,29lz7gs8edwnnfuXW4FhMl,05tzu3xoKMZnaA8YU8BKSf,18UBnrnwpbcWnHksuE72K7,0.682,0.67,11,-4.999,1,0.0286,0.342,0,0.11,0.633,92.522,4
Against Me!,Cavalier Eternal,As the Eternal Cowboy,173720,11,FALSE,35,29lz7gs8edwnnfuXW4FhMl,4vlsDNQcx8TPNjPjkUthXQ,0xSPVB4liEmilmncOaETWK,0.819,0.374,9,-12.638,1,0.455,0.257,2.35e-5,0.0792,0.735,76.567,4
Against Me!,New Wave,23 Live Sex Acts,166186,6,TRUE,15,29lz7gs8edwnnfuXW4FhMl,5slfeyNqnhMooqMcKoY6v7,5VXQ43jqIQQGbpMoOjANTh,0.269,0.93,9,-6.663,1,0.25,0.212,2.97e-4,0.928,0.372,155.959,4
Against Me!,T.S.R.,As the Eternal Cowboy,95826,1,FALSE,35,29lz7gs8edwnnfuXW4FhMl,1vBkvW5NrjBDabqzGsGWmz,0xSPVB4liEmilmncOaETWK,0.32,0.758,2,-6.071,1,0.122,0.00176,0,0.138,0.398,174.513,4
Against Me!,From Her Lips to God's Ears (The Energizer),Searching for a Former Clarity,155213,5,FALSE,21,29lz7gs8edwnnfuXW4FhMl,1ij4zDAcMW5kS68zLUbEzB,0qtGbBUBTfrWHmNaRiebQg,0.29,0.964,6,-5.789,0,0.121,0.00802,3.96e-5,0.391,0.122,155.586,4
Against Me!,Slurring the Rhythms,As the Eternal Cowboy,162906,5,FALSE,32,29lz7gs8edwnnfuXW4FhMl,3Iy4vV2JKf7KGHf6mW78Ih,0xSPVB4liEmilmncOaETWK,0.35,0.93,4,-5.291,0,0.0577,3.82e-4,9.21e-6,0.104,0.657,134.19,4
Against Me!,FUCKMYLIFE666,23 Live Sex Acts,230160,1,TRUE,19,29lz7gs8edwnnfuXW4FhMl,6Efx2nrKi99cEjYlNrskUo,5VXQ43jqIQQGbpMoOjANTh,0.269,0.995,8,-4.254,1,0.147,0.00774,1.3e-4,0.438,0.199,87.033,4
Against Me!,High Pressure Low,23 Live Sex Acts,247386,12,TRUE,15,29lz7gs8edwnnfuXW4FhMl,4SAjW5XasIPmyFIGioRzAl,5VXQ43jqIQQGbpMoOjANTh,0.499,0.994,11,-3.628,1,0.0533,0.0191,0,0.65,0.416,101.055,4
Against Me!,Violence,Searching for a Former Clarity,334720,6,FALSE,20,29lz7gs8edwnnfuXW4FhMl,28RZQhGyk82pZmJhDz4QSd,0qtGbBUBTfrWHmNaRiebQg,0.609,0.591,11,-7.829,0,0.048,0.0193,0.00657,0.0884,0.151,141.653,4
Against Me!,Lehigh Acres,White Crosses,211733,11,FALSE,25,29lz7gs8edwnnfuXW4FhMl,2Q56vDulYusCGwKBmekF1E,5VLEp4UIDkIowATwaveKUQ,0.523,0.933,2,-2.384,1,0.0391,2.17e-4,2.18e-4,0.283,0.545,119.922,4
Against Me!,Problems,Searching for a Former Clarity,160306,12,FALSE,19,29lz7gs8edwnnfuXW4FhMl,388Xaa97NfAvfXYFM4JbvM,0qtGbBUBTfrWHmNaRiebQg,0.317,0.931,5,-6.445,1,0.125,0.0149,2.28e-4,0.103,0.54,126.433,4
Against Me!,T.S.R. - Live,Americans Abroad!!! Against Me!!! Live in London!!!,142760,13,FALSE,13,29lz7gs8edwnnfuXW4FhMl,7nva0Z5dIHLfpDmiiuDN92,0dnVggD8Ih3VMhoABEmb79,0.364,0.759,2,-7.758,1,0.213,0.0513,0,0.781,0.156,154.161,4
Against Me!,Unprotected Sex with Multiple Partners,Searching for a Former Clarity,248813,4,FALSE,22,29lz7gs8edwnnfuXW4FhMl,362isdWwPOaxGx9HumyOP5,0qtGbBUBTfrWHmNaRiebQg,0.322,0.874,11,-5.311,0,0.0511,0.00443,1.11e-5,0.519,0.457,115.709,4
Against Me!,Rice and Bread,As the Eternal Cowboy,102440,6,FALSE,29,29lz7gs8edwnnfuXW4FhMl,4g8hitqSfpJSbyrBs2FSH4,0xSPVB4liEmilmncOaETWK,0.335,0.864,11,-7.044,0,0.0723,1.23e-4,2.19e-5,0.159,0.598,146.91,4
Against Me!,How Low,Searching for a Former Clarity,267266,8,FALSE,21,29lz7gs8edwnnfuXW4FhMl,3ZHkEgihhB9tRsIDu6Kdne,0qtGbBUBTfrWHmNaRiebQg,0.54,0.525,9,-8.696,0,0.0572,0.409,6.81e-6,0.106,0.262,123.259,4
Against Me!,High Pressure Low,White Crosses,252866,6,FALSE,30,29lz7gs8edwnnfuXW4FhMl,64MiCSLRtCWnf8tde8qeW6,5VLEp4UIDkIowATwaveKUQ,0.381,0.972,7,-3.072,1,0.0613,1.78e-5,0.373,0.0928,0.765,191.029,4
Against Me!,Americans Abroad,New Wave (U.S. Version),135640,8,FALSE,32,29lz7gs8edwnnfuXW4FhMl,4lha1f4Vbvnka48WxQW9QS,08IrBeiM2LU3HAqAaHQcQq,0.483,0.956,4,-3.251,1,0.0524,1.57e-5,0.0308,0.273,0.646,126.832,4
Against Me!,Ache With Me,White Crosses,218493,7,FALSE,33,29lz7gs8edwnnfuXW4FhMl,5jWPZIt3Ix7sT7jmmkPjkX,5VLEp4UIDkIowATwaveKUQ,0.461,0.695,6,-4.027,1,0.0272,0.0488,5.73e-4,0.113,0.194,104.185,4
Against Me!,Rapid Decompression - Goldentone Studio Version,White Crosses / Black Crosses,105133,9,FALSE,20,29lz7gs8edwnnfuXW4FhMl,06eZb7tN04craJAVkZgaPP,18UBnrnwpbcWnHksuE72K7,0.349,0.957,0,-3.407,1,0.0674,4.73e-5,1.54e-4,0.199,0.606,165.37,4
Against Me!,Jordan's 1st Choice,Reinventing Axl Rose,128333,6,FALSE,32,29lz7gs8edwnnfuXW4FhMl,30d54OshKUgPaRwftED0H1,5a8YbV4iL6uuJ90GqyzLzQ,0.436,0.778,0,-5.782,0,0.326,0.0825,0,0.137,0.41,96.861,4
Against Me!,12:03,Shape Shift with Me,176640,2,TRUE,27,29lz7gs8edwnnfuXW4FhMl,5MA7biq65RLeInOhjz3vkS,1ORD04SKWh69YnAVHKu22C,0.419,0.985,5,-3.943,0,0.108,1.62e-4,3.94e-4,0.488,0.376,169.795,4
Against Me!,Bamboo Bones,White Crosses,215293,10,FALSE,35,29lz7gs8edwnnfuXW4FhMl,36EZw4nrERIXHYAt4K9fOA,5VLEp4UIDkIowATwaveKUQ,0.521,0.939,1,-3.8,0,0.0372,5.13e-5,5.43e-4,0.152,0.506,104.964,4
Against Me!,Black Me Out,23 Live Sex Acts,187253,18,TRUE,17,29lz7gs8edwnnfuXW4FhMl,64iVxiM8zRfcUeOYXDFtS3,5VXQ43jqIQQGbpMoOjANTh,0.428,0.909,4,-3.997,1,0.035,0.0239,0,0.136,0.576,107.6,4
Against Me!,Pints of Guinness Make You Strong,23 Live Sex Acts,179480,2,FALSE,19,29lz7gs8edwnnfuXW4FhMl,4iisHOET74U6msGdVxt0rR,5VXQ43jqIQQGbpMoOjANTh,0.434,0.991,0,-3.863,1,0.0884,0.0102,0,0.919,0.328,133.068,4
Against Me!,Drinking With the Jocks,Transgender Dysphoria Blues,108546,4,FALSE,33,29lz7gs8edwnnfuXW4FhMl,204l7VgvOLE7kTibWpOlHa,4MuH5XuLZFuDc6kB2CSapu,0.265,0.933,7,-3.832,1,0.079,2.42e-6,0.00296,0.377,0.45,174.603,4
Against Me!,True Trans Soul Rebel,Transgender Dysphoria Blues,192813,2,FALSE,43,29lz7gs8edwnnfuXW4FhMl,6UXAOLTxMM6EJQZgOb5Rxf,4MuH5XuLZFuDc6kB2CSapu,0.27,0.976,3,-3.791,1,0.117,7.22e-5,0.0381,0.345,0.25,167.322,4
Against Me!,Paralytic States,Transgender Dysphoria Blues,192586,9,FALSE,36,29lz7gs8edwnnfuXW4FhMl,6iNCBysBe8sSqElsPCiwKt,4MuH5XuLZFuDc6kB2CSapu,0.46,0.927,1,-3.667,0,0.0741,1.77e-5,9.63e-5,0.285,0.475,127.633,4
Against Me!,One by One - Acoustic Version,White Crosses / Black Crosses,215400,13,FALSE,23,29lz7gs8edwnnfuXW4FhMl,4o7jtYrRtkqB10CGR4Omwd,18UBnrnwpbcWnHksuE72K7,0.776,0.637,0,-3.899,1,0.0276,0.259,0,0.0714,0.52,143.859,4
Against Me!,Spanish Moss,White Crosses / Black Crosses,231173,8,FALSE,26,29lz7gs8edwnnfuXW4FhMl,54e9RR5Y7HojBynLMuQhOU,18UBnrnwpbcWnHksuE72K7,0.467,0.955,0,-3.428,1,0.0601,2.04e-4,0.211,0.0884,0.377,144.87,4
Against Me!,Miami,Searching for a Former Clarity,240160,1,FALSE,32,29lz7gs8edwnnfuXW4FhMl,1QGf9kxXXsblNktjDbHpNV,3IFH0meSrlFzfU79IONvDw,0.383,0.926,9,-5.149,0,0.0714,0.134,1.5e-5,0.636,0.324,137.083,4
Against Me!,Transgender Dysphoria Blues,Transgender Dysphoria Blues,196400,1,FALSE,46,29lz7gs8edwnnfuXW4FhMl,4RdpSi00jdvfRLZb3Q1WhB,4MuH5XuLZFuDc6kB2CSapu,0.491,0.937,4,-3.639,1,0.0948,5.05e-4,0.127,0.206,0.496,104.833,4
Against Me!,Piss and Vinegar,New Wave (U.S. Version),147160,7,FALSE,34,29lz7gs8edwnnfuXW4FhMl,2cBguVgNrrEAn4qXeYz4Lb,08IrBeiM2LU3HAqAaHQcQq,0.492,0.954,11,-2.229,0,0.0707,1.95e-4,2.11e-5,0.0377,0.641,125.931,4
Against Me!,Americans Abroad - Live,Americans Abroad!!! Against Me!!! Live in London!!!,156013,5,FALSE,15,29lz7gs8edwnnfuXW4FhMl,1obZ0PvYe2MnafOjbdl2OQ,0dnVggD8Ih3VMhoABEmb79,0.367,0.939,4,-7.161,1,0.0597,4.83e-4,6.24e-5,0.915,0.514,125.117,4
Against Me!,Cliché Guevara,As the Eternal Cowboy,129426,2,FALSE,35,29lz7gs8edwnnfuXW4FhMl,1mOw5kWpeZBLVHuOX0Qjc3,0xSPVB4liEmilmncOaETWK,0.329,0.929,5,-5.135,1,0.077,2.25e-5,1.26e-5,0.172,0.649,88.538,4
Against Me!,Holy Sh*t!,Searching for a Former Clarity,173040,10,FALSE,20,29lz7gs8edwnnfuXW4FhMl,04s4HcryCGth4rKBrIeXFu,0qtGbBUBTfrWHmNaRiebQg,0.513,0.796,9,-5.772,0,0.221,0.0565,0,0.158,0.523,74.545,4
Against Me!,Bob Dylan Dream,White Crosses / Black Crosses,176773,12,FALSE,22,29lz7gs8edwnnfuXW4FhMl,0NJvAvyidZCvE4GPrgdotg,18UBnrnwpbcWnHksuE72K7,0.387,0.75,10,-3.202,1,0.0292,8.5e-4,1.1e-4,0.0965,0.329,153.799,4
Against Me!,Suffocation,White Crosses / Black Crosses,235733,4,FALSE,26,29lz7gs8edwnnfuXW4FhMl,4qGtrZrbrtEbdsIwZ8X2S6,18UBnrnwpbcWnHksuE72K7,0.461,0.906,2,-3.901,1,0.0496,6.16e-4,0.121,0.382,0.858,173.99,4
Against Me!,Crash,Shape Shift with Me,155203,4,FALSE,28,29lz7gs8edwnnfuXW4FhMl,1uoARktBdWeCw1PhjbFxGM,1ORD04SKWh69YnAVHKu22C,0.639,0.898,2,-3.529,1,0.0407,0.0116,8.01e-4,0.113,0.887,74.998,4
Against Me!,Boyfriend,Shape Shift with Me,235329,3,TRUE,28,29lz7gs8edwnnfuXW4FhMl,252eD6yllIAhwqvqxupLzl,1ORD04SKWh69YnAVHKu22C,0.509,0.908,8,-3.404,1,0.0403,0.00235,0,0.191,0.472,128.076,4
Against Me!,A Brief yet Triumphant Introduction - Live,Americans Abroad!!! Against Me!!! Live in London!!!,100920,1,FALSE,14,29lz7gs8edwnnfuXW4FhMl,0LUYgI1uXqc1V1Wdjog1nQ,0dnVggD8Ih3VMhoABEmb79,0.344,0.783,2,-16.788,1,0.0413,8.05e-6,0.902,0.35,0.285,146.739,4
Against Me!,Problems,Total Clarity,148866,13,FALSE,19,29lz7gs8edwnnfuXW4FhMl,1LR48ma3Dk5hjIALIFwUGD,7aLrsxPcbXihmhYTd2f1MZ,0.336,0.976,5,-5.288,1,0.203,3.88e-4,1.53e-4,0.119,0.476,146.536,4
Against Me!,The Ocean,New Wave (U.S. Version),278466,10,FALSE,37,29lz7gs8edwnnfuXW4FhMl,14uL43Gg4ujizaATehrryk,08IrBeiM2LU3HAqAaHQcQq,0.496,0.8,6,-6.112,0,0.0311,5.99e-5,0.525,0.265,0.44,104.953,4
Against Me!,Cavalier Eternal,The Original Cowboy,172133,5,FALSE,26,29lz7gs8edwnnfuXW4FhMl,6vEpA2cTcYa9pzqDoQ8Kng,78wMakP8vPrcXFdQmWTGy9,0.849,0.426,9,-10.822,1,0.352,0.377,1.02e-4,0.0803,0.77,76.474,4
Against Me!,Miami,23 Live Sex Acts,252200,14,TRUE,14,29lz7gs8edwnnfuXW4FhMl,2pQhMSJ4IEbVKFOS1UkX3I,5VXQ43jqIQQGbpMoOjANTh,0.273,0.976,9,-3.784,0,0.116,0.0156,0,0.502,0.427,140.138,4
Against Me!,Cliché Guevara,23 Live Sex Acts,144786,3,FALSE,17,29lz7gs8edwnnfuXW4FhMl,46r4gP2R4iHOIugTObFrQ8,5VXQ43jqIQQGbpMoOjANTh,0.368,0.995,0,-3.409,1,0.0786,0.0078,0,0.909,0.158,87.629,4
Against Me!,White Crosses - Goldentone Studio Version,White Crosses / Black Crosses,194826,1,FALSE,23,29lz7gs8edwnnfuXW4FhMl,4sGq0YOz7Q5d2N0RAxDc8h,18UBnrnwpbcWnHksuE72K7,0.508,0.977,0,-2.832,1,0.0683,0.00229,0,0.363,0.543,138.362,4
Against Me!,White Crosses,23 Live Sex Acts,245586,15,FALSE,14,29lz7gs8edwnnfuXW4FhMl,4n4yu3HvQ3irZMoYQf2DCO,5VXQ43jqIQQGbpMoOjANTh,0.438,0.995,0,-3.267,1,0.0783,0.09,0,0.719,0.421,140.494,4
Against Me!,Norse Truth,Shape Shift with Me,187582,10,TRUE,27,29lz7gs8edwnnfuXW4FhMl,3x0C4A7A6qCbJfV58bZa80,1ORD04SKWh69YnAVHKu22C,0.431,0.93,4,-3.282,0,0.0831,0.00368,0,0.511,0.624,159.986,4
Against Me!,Drinking With the Jocks,Transgender Dysphoria Blues,108546,4,TRUE,24,29lz7gs8edwnnfuXW4FhMl,3hcWRwVnpK4O6Cp3PVbkig,63T8qRNkL2BrvKx3UXDKWU,0.358,0.939,7,-3.805,1,0.0638,2.32e-6,0.00193,0.372,0.466,87.337,4
Against Me!,Pretty Girls - The Mover,23 Live Sex Acts,193880,10,TRUE,15,29lz7gs8edwnnfuXW4FhMl,248FZGwjrGcCMMQjrn8KEK,5VXQ43jqIQQGbpMoOjANTh,0.274,0.976,0,-3.824,1,0.307,0.126,0,0.894,0.28,168.669,4
Against Me!,Because of the Shame,White Crosses,261333,3,FALSE,39,29lz7gs8edwnnfuXW4FhMl,29XJevW3K257YA1F8cteTf,5VLEp4UIDkIowATwaveKUQ,0.464,0.95,2,-2.907,1,0.0529,7.36e-5,6.31e-4,0.329,0.629,157.823,4
Against Me!,Soul Surrender - Goldentone Studio Version,White Crosses / Black Crosses,126200,10,FALSE,20,29lz7gs8edwnnfuXW4FhMl,0GXz9Z1zzlyxlqjwOxA9sP,18UBnrnwpbcWnHksuE72K7,0.533,0.861,8,-2.774,0,0.0294,0.00185,0,0.255,0.893,100.244,4
Against Me!,Dead Friend,Transgender Dysphoria Blues,182400,7,FALSE,35,29lz7gs8edwnnfuXW4FhMl,0Qw5DJbL1TGM8l8Glkd8fz,4MuH5XuLZFuDc6kB2CSapu,0.372,0.973,5,-3.487,0,0.0696,1.57e-5,0.0334,0.366,0.494,171.953,4
Against Me!,Holy Sh*t!,Searching for a Former Clarity,173040,10,FALSE,25,29lz7gs8edwnnfuXW4FhMl,1mkdXORB6dyV8Ikg1o7tFN,3IFH0meSrlFzfU79IONvDw,0.513,0.796,9,-5.772,0,0.221,0.0565,0,0.158,0.523,74.545,4
Against Me!,ProVision L-3,Shape Shift with Me,115755,1,FALSE,24,29lz7gs8edwnnfuXW4FhMl,3kYTC71aIWYpuAWZ8PNAtJ,1ORD04SKWh69YnAVHKu22C,0.34,0.814,2,-4.602,1,0.0639,0.00162,1.47e-6,0.634,0.431,178.092,4
Against Me!,333,Shape Shift with Me,197853,6,TRUE,30,29lz7gs8edwnnfuXW4FhMl,3Z8jnq5JgdfSreKMxlG0sF,1ORD04SKWh69YnAVHKu22C,0.6,0.876,0,-4.706,1,0.063,7.45e-4,0.00139,0.0869,0.683,139.99,4
Against Me!,Reinventing Axl Rose,Reinventing Axl Rose,144998,8,FALSE,34,29lz7gs8edwnnfuXW4FhMl,4Aqt8hieA7hkLgC6i7fGDs,5a8YbV4iL6uuJ90GqyzLzQ,0.415,0.937,9,-5.526,1,0.0476,0.00215,0.00367,0.141,0.864,127.382,4
Against Me!,Slurring the Rhythms,The Original Cowboy,161160,7,FALSE,20,29lz7gs8edwnnfuXW4FhMl,30JtWKFSoJqlPy8vKUpQve,78wMakP8vPrcXFdQmWTGy9,0.326,0.94,4,-4.502,0,0.0528,0.00219,9.72e-5,0.111,0.533,132.48,4
Against Me!,Pretty Girls (The Mover),Searching for a Former Clarity,165306,7,FALSE,25,29lz7gs8edwnnfuXW4FhMl,19Xz042C5fxUlFcXNeYdUW,3IFH0meSrlFzfU79IONvDw,0.271,0.98,0,-5.008,1,0.105,0.0142,0,0.339,0.272,156.352,4
Against Me!,One by One,White Crosses / Black Crosses,215066,13,FALSE,23,29lz7gs8edwnnfuXW4FhMl,4QEfZkmw1om3hnOtDYHcWb,18UBnrnwpbcWnHksuE72K7,0.452,0.983,0,-3.155,1,0.107,1.29e-4,0.373,0.14,0.48,147.399,4
Against Me!,Problems,Searching for a Former Clarity,160306,12,FALSE,23,29lz7gs8edwnnfuXW4FhMl,7A5qjdDq4oYfsm7MpeS0ij,3IFH0meSrlFzfU79IONvDw,0.317,0.931,5,-6.445,1,0.125,0.0149,2.28e-4,0.103,0.54,126.433,4
Bad Religion,The Biggest Killer In American History,No Substance,134600,4,FALSE,27,2yJwXpWAQOOl5XFzbCxLs9,3v7aryxlnRoNqdMX5WQVy2,6b5koXkA9uOWNrnbGupVyh,0.254,0.929,7,-5.808,1,0.0695,4.02e-5,0.593,0.135,0.858,141.552,4
Bad Religion,Nobody Listens,The Gray Race (Remastered),117193,7,FALSE,25,2yJwXpWAQOOl5XFzbCxLs9,5CZcJqeI7zlpQGsknMl0kg,3N9ahgnRquBXPyhwXzopHp,0.241,0.994,6,-3.082,0,0.206,2.96e-6,0.00395,0.299,0.246,160.407,4
Bad Religion,Fertile Crescent,Generator (2005 Remaster),129893,9,FALSE,30,2yJwXpWAQOOl5XFzbCxLs9,0Z4CA05IeGhnEP304CtXsD,31CyVs73lB9MrLOTHBeEgr,0.393,0.987,0,-3.406,0,0.105,0.0022,0,0.684,0.76,146.646,4
Bad Religion,Part IV (The Index Fossil),Suffer (2005 Remaster),124493,14,FALSE,32,2yJwXpWAQOOl5XFzbCxLs9,6DoII6qrug67qpdjvnUO5q,2tQSaVTntSAVbDognInDQo,0.359,0.932,9,-5.182,0,0.0386,5.97e-4,0,0.28,0.85,142.082,4
Bad Religion,When?,Suffer (2005 Remaster),100066,4,FALSE,34,2yJwXpWAQOOl5XFzbCxLs9,1qQBy1LEuuME8KnnvS9rbK,2tQSaVTntSAVbDognInDQo,0.406,0.979,10,-3.299,1,0.0466,0.00136,0,0.225,0.962,142.545,4
Bad Religion,Turn Your Back On Me,The Dissent Of Man (Bonus Track Version),143986,12,FALSE,31,2yJwXpWAQOOl5XFzbCxLs9,2GLYsMpG7LMMcZ2RFbd6VH,1wMkiD60ZCqlZQZ3m7kXSc,0.405,0.975,7,-2.63,1,0.0383,6.86e-5,0.00596,0.106,0.641,76.417,4
Bad Religion,In Their Hearts is Right,True North,119253,9,FALSE,35,2yJwXpWAQOOl5XFzbCxLs9,5q62wAg3drgAt7Zo1gxpwD,64wdVyEDGVxfRsanjWxy2z,0.488,0.986,9,-2.741,0,0.0862,0.00114,0,0.173,0.537,164.035,4
Bad Religion,Them And Us,The Gray Race,170573,2,FALSE,34,2yJwXpWAQOOl5XFzbCxLs9,6fzuwv6tgxNex16IPbdsKq,3noW0E8h93SBl56WTNu2y5,0.303,0.996,5,-4.711,1,0.0889,2.46e-5,0.0016,0.356,0.369,157.148,4
Bad Religion,The Answer,Generator (2005 Remaster),202626,8,FALSE,39,2yJwXpWAQOOl5XFzbCxLs9,1uzXENkBTTt1Oex2nR0t1p,31CyVs73lB9MrLOTHBeEgr,0.421,0.85,0,-8.93,1,0.0308,5.63e-4,4.54e-4,0.0966,0.778,136.745,4
Bad Religion,American Jesus,Recipe For Hate,197533,3,FALSE,59,2yJwXpWAQOOl5XFzbCxLs9,5TZn3LQSWwVPnBlPgFKb54,1DMLunJrzPkQws2uQU797l,0.392,0.948,9,-9.927,0,0.0382,0.00685,0,0.327,0.628,181.712,4
Bad Religion,Parallel,The Gray Race (Remastered),199773,4,FALSE,28,2yJwXpWAQOOl5XFzbCxLs9,6W0djnnwgeWN8IGOSAeqJq,3N9ahgnRquBXPyhwXzopHp,0.329,0.995,0,-2.644,0,0.0934,2.36e-4,0,0.374,0.322,143.789,4
