artist,dur_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_num
Queens of the Stone Age,317413,42,0.514,0.958,8,-5.055,0,0.049,0.0846,3.31e-6,0.589,0.633,86.996,19
Queens of the Stone Age,211386,42,0.344,0.986,3,-3.903,0,0.0966,1.22e-4,0.454,0.401,0.185,143.03,19
Queens of the Stone Age,520173,40,0.295,0.504,10,-5.064,1,0.0483,0.472,0.521,0.324,0.479,71.989,19
NOFX,93236,30,0.591,0.676,11,-9.845,0,0.125,0.483,1.38e-6,0.282,0.437,86.355,17
NOFX,162788,29,0.446,0.939,2,-7.733,1,0.15,0.037,0.00836,0.669,0.346,170.23,17
NOFX,74786,35,0.389,0.868,4,-5.356,1,0.0649,2.36e-4,0.234,0.113,0.281,145.316,17
NOFX,142160,37,0.411,0.965,4,-4.196,0,0.0534,7.12e-4,0.00197,0.255,0.56,170.076,17
NOFX,52173,25,0.582,0.907,0,-8.596,1,0.044,5.27e-4,0,0.792,0.901,119.401,17
NOFX,163960,34,0.706,0.914,2,-6.216,1,0.0442,6.35e-4,1.07e-6,0.0277,0.444,93.013,17
NOFX,93973,40,0.586,0.956,6,-2.505,0,0.0861,0.00378,1.01e-5,0.0584,0.69,119.941,17
NOFX,79960,30,0.619,0.422,0,-14.062,1,0.492,0.182,0.0844,0.4,0.758,156.589,17
NOFX,95946,31,0.347,0.983,4,-3.297,0,0.195,1.05e-5,2.91e-5,0.292,0.55,194.727,17
NOFX,120186,34,0.632,0.936,5,-4.244,1,0.108,0.075,1.01e-5,0.204,0.714,154.837,17
NOFX,216493,29,0.376,0.863,7,-7.697,1,0.0649,3.19e-4,5.61e-4,0.0767,0.507,97.805,17
NOFX,369773,25,0.228,0.819,0,-10.827,1,0.102,0.00471,0.00954,0.395,0.119,98.544,17
NOFX,29466,0,0.406,0.861,5,-8.331,0,0.0996,4.03e-5,4.18e-4,0.2,0.429,106.504,17
NOFX,58000,39,0.14,0.986,8,-6.677,1,0.0901,1.57e-5,0.377,0.113,0.446,167.761,17
NOFX,54600,41,0.423,0.958,0,-4.664,1,0.0373,5.52e-5,1.47e-5,0.198,0.928,114.618,17
NOFX,106760,23,0.487,0.451,0,-12.81,1,0.645,0.585,0,0.422,0.285,87.505,17
NOFX,118973,37,0.464,0.963,0,-7.434,1,0.051,1.93e-4,3.38e-5,0.181,0.691,116.319,17
NOFX,142466,43,0.545,0.884,9,-6.972,1,0.0479,0.00957,0,0.455,0.741,98.037,17
NOFX,229956,30,0.336,0.88,1,-8.734,0,0.076,5.75e-4,6.66e-4,0.752,0.41,95.911,17
NOFX,158106,34,0.242,0.983,7,-4.656,1,0.0702,1.27e-4,0.0072,0.338,0.514,96.153,17
NOFX,123933,29,0.199,0.902,7,-10.597,1,0.0627,2.27e-4,3.26e-5,0.13,0.383,184.694,17
NOFX,118760,25,0.212,0.913,6,-4.695,0,0.038,1.74e-5,1.58e-4,0.111,0.742,175.56,17
NOFX,130394,31,0.383,0.905,0,-8.736,1,0.269,0.0122,0,0.846,0.576,152.175,17
NOFX,173986,34,0.611,0.983,7,-4.271,1,0.0343,0.00203,6.79e-6,0.281,0.805,114.91,17
NOFX,40112,19,0.704,0.233,10,-18.459,0,0.948,0.747,0,0.105,0.601,81.095,17
NOFX,130373,41,0.376,0.953,0,-4.449,1,0.0882,7.86e-5,1.4e-4,0.0585,0.7,97.211,17
NOFX,166453,31,0.338,0.956,9,-3.795,0,0.054,9.2e-5,1.73e-4,0.101,0.846,114.99,17
NOFX,198466,21,0.252,0.945,2,-10.14,1,0.0721,4.29e-5,3.27e-4,0.0741,0.307,83.485,17
NOFX,96360,27,0.535,0.878,2,-5.697,1,0.031,1.64e-5,0.00188,0.236,0.658,87.894,17
NOFX,151133,36,0.287,0.932,4,-9.286,0,0.147,8.56e-5,1.26e-5,0.108,0.168,96.508,17
NOFX,68960,38,0.352,0.871,0,-7.885,1,0.101,3.09e-5,2.22e-4,0.136,0.558,97.932,17
NOFX,156066,34,0.402,0.99,9,-3.651,1,0.166,1.53e-4,0,0.276,0.415,146.321,17
NOFX,97266,21,0.293,0.929,0,-7.422,1,0.0964,6.3e-4,0.011,0.74,0.431,90.154,17
NOFX,211666,46,0.701,0.676,5,-5.851,1,0.0519,0.00469,0.145,0.212,0.925,78.349,17
NOFX,211600,24,0.357,0.736,0,-9.867,1,0.138,0.00978,0,0.64,0.318,101.64,17
NOFX,119493,26,0.434,0.917,10,-3.843,0,0.0424,4.46e-5,0.00236,0.182,0.955,166.201,17
NOFX,198240,36,0.532,0.909,9,-6.175,1,0.0791,0.00641,0.0014,0.102,0.156,110.924,17
NOFX,173160,36,0.653,0.89,7,-4.66,0,0.0579,0.00213,9.87e-5,0.0591,0.853,159.961,17
NOFX,160706,51,0.407,0.83,7,-9.207,1,0.0457,8e-4,0,0.403,0.556,93.359,17
NOFX,127613,32,0.366,0.949,0,-4.513,1,0.175,0.00433,0,0.253,0.341,118.267,17
NOFX,67093,23,0.662,0.268,11,-14.485,0,0.0758,0.339,1.38e-4,0.348,0.649,135.438,17
NOFX,127026,30,0.478,0.983,5,-4.023,1,0.0739,3.17e-4,6.02e-4,0.325,0.591,104.957,17
NOFX,136760,29,0.283,0.908,7,-9.541,1,0.058,5.51e-4,0,0.133,0.665,177.633,17
NOFX,72373,43,0.666,0.3,9,-16.923,1,0.0706,0.755,0,0.221,0.473,123.068,17
NOFX,152066,37,0.322,0.978,0,-4.756,1,0.091,5.95e-5,0.0137,0.116,0.167,105.225,17
NOFX,65040,32,0.295,0.993,2,-3.832,1,0.111,1.53e-4,0.00791,0.353,0.586,136.681,17
NOFX,73933,33,0.458,0.961,9,-4.292,0,0.117,0.0338,0.00809,0.0423,0.902,170.073,17
NOFX,166933,25,0.221,0.953,9,-10.074,0,0.0831,2.3e-5,2.43e-4,0.0517,0.115,170.243,17
NOFX,122746,43,0.364,0.98,0,-3.14,0,0.0367,7.02e-6,0.00312,0.816,0.661,120.008,17
NOFX,136266,40,0.393,0.908,0,-8.024,1,0.0845,8.94e-5,4.68e-4,0.0839,0.509,96.287,17
NOFX,340960,25,0.614,0.492,5,-10.579,1,0.0755,0.0941,5.09e-5,0.504,0.744,91.658,17
NOFX,106066,34,0.553,0.691,9,-6.378,1,0.0668,6.28e-4,0.868,0.0945,0.855,94.115,17
NOFX,279573,25,0.421,0.759,7,-10.214,1,0.0578,0.0192,9.58e-5,0.75,0.301,128.522,17
NOFX,40631,20,0.727,0.263,10,-17.13,0,0.949,0.592,0,0.19,0.734,94.549,17
NOFX,136356,31,0.396,0.971,7,-6.768,1,0.0639,1.85e-4,1.36e-5,0.744,0.538,95.361,17
NOFX,432906,36,0.643,1.72e-4,6,-14.473,0,0.469,0.0763,0,0.0715,0.984,149.422,17
NOFX,34389,18,0.812,0.292,10,-16.66,0,0.945,0.654,0,0.467,0.733,85.827,17
NOFX,171600,33,0.638,0.547,9,-8.062,1,0.0287,3.59e-4,9.12e-5,0.12,0.743,134.343,17
NOFX,117706,28,0.256,0.988,5,-7.741,1,0.112,2.6e-5,0.00177,0.254,0.249,142.661,17
NOFX,73933,31,0.455,0.937,4,-6.329,0,0.0547,3.25e-6,0.0066,0.242,0.679,106.649,17
NOFX,96133,31,0.485,0.782,0,-8.139,1,0.0311,6.8e-4,5.72e-4,0.258,0.619,145.711,17
NOFX,121973,40,0.468,0.665,0,-5.657,1,0.0357,5.42e-5,4.07e-6,0.122,0.897,139.536,17
NOFX,206000,29,0.244,0.861,9,-8.78,1,0.0934,0.00411,7.31e-6,0.161,0.461,172.809,17
NOFX,281906,27,0.227,0.958,4,-10.653,0,0.108,1.99e-4,1.55e-4,0.109,0.152,163.848,17
NOFX,133746,25,0.505,0.921,0,-3.976,1,0.031,6.63e-6,2.62e-5,0.31,0.591,106.071,17
NOFX,159106,24,0.581,0.744,6,-11.396,0,0.101,4.1e-4,0.0014,0.595,0.495,93.163,17
NOFX,313333,35,0.37,0.0231,0,-6.744,1,0.0536,0.0018600000000000001,0.0525,0.164,0.956,95.872,17
NOFX,155666,27,0.359,0.867,2,-10.657,1,0.0532,0.0261,4.57e-6,0.366,0.61,133.502,17
NOFX,171400,32,0.337,0.882,1,-10.678,0,0.0526,4.47e-4,3.18e-4,0.104,0.303,130.192,17
NOFX,111533,36,0.422,0.992,4,-4.979,0,0.0945,5.24e-5,0.686,0.253,0.663,146.549,17
NOFX,69400,24,0.432,0.893,0,-7.462,1,0.0869,0.00432,0,0.305,0.397,95.825,17
NOFX,307828,36,0.289,0.929,9,-4.73,1,0.141,0.00606,4.68e-5,0.152,0.315,95.002,17
NOFX,133200,33,0.335,0.916,0,-6.194,1,0.0982,2.32e-5,0.323,0.11,0.387,101.732,17
NOFX,51134,18,0.718,0.286,1,-16.347,1,0.937,0.676,0,0.226,0.58,112.42,17
NOFX,118000,43,0.438,0.949,0,-5.203,1,0.0589,0.00394,0,0.133,0.196,97.344,17
NOFX,93753,30,0.342,0.968,0,-6.868,1,0.0655,4.56e-4,2.05e-4,0.893,0.723,93.56,17
NOFX,129666,50,0.549,0.981,0,-4.308,1,0.118,1.2e-4,3.81e-6,0.41,0.593,120.866,17
NOFX,72080,26,0.283,0.651,0,-8.518,1,0.0938,0.114,0,0.617,0.169,75.692,17
NOFX,145466,52,0.563,0.899,7,-3.593,1,0.0681,0.0364,0,0.207,0.707,150.316,17
NOFX,140786,26,0.508,0.956,9,-4.572,1,0.133,0.0735,0.0204,0.968,0.693,116.514,17
NOFX,133933,35,0.452,0.988,4,-4.356,0,0.26,5.12e-5,0.0107,0.174,0.331,154.907,17
NOFX,216146,47,0.356,0.931,7,-4.729,1,0.0519,0.0016,0.00146,0.13,0.412,97.471,17
NOFX,222960,25,0.6,0.576,0,-10.228,1,0.0568,0.00253,0.00102,0.964,0.809,80.794,17
NOFX,136666,45,0.573,0.936,7,-7.396,1,0.09,0.00886,0,0.38,0.482,113.433,17
NOFX,78800,37,0.598,0.974,7,-4.584,1,0.0774,0.00585,0,0.0797,0.794,136.027,17
NOFX,178573,53,0.383,0.93,7,-4.999,1,0.0621,0.00145,0.00662,0.212,0.358,122.564,17
NOFX,80800,46,0.46,0.99,8,-3.505,1,0.175,8.56e-5,1.73e-6,0.584,0.35,100.818,17
NOFX,140333,44,0.399,0.883,0,-6.844,1,0.0656,0.00906,0.00516,0.348,0.567,169.791,17
NOFX,151640,20,0.267,0.884,7,-11.281,1,0.0505,2.79e-5,5.04e-5,0.0524,0.375,88.375,17
NOFX,136946,37,0.642,0.934,0,-4.004,1,0.0919,0.0468,0,0.389,0.63,160.007,17
NOFX,124426,52,0.361,0.857,5,-9.079,1,0.0449,1.74e-4,0.0154,0.396,0.468,99.061,17
NOFX,110794,38,0.308,0.95,4,-8.342,0,0.104,2.13e-6,0.0157,0.156,0.411,97.381,17
NOFX,236026,46,0.512,0.888,2,-4.706,1,0.138,0.00414,0,0.374,0.665,160.065,17
NOFX,45960,42,0.328,0.933,11,-4.463,1,0.175,0.00371,0,0.0803,0.213,137.523,17
NOFX,50640,25,0.309,0.968,7,-6.283,1,0.127,9.97e-5,0,0.562,0.154,104.257,17
NOFX,118506,34,0.307,0.98,7,-4.993,1,0.0538,5.09e-5,0.252,0.159,0.466,111.443,17
NOFX,136440,22,0.395,0.952,9,-8.431,1,0.0641,7.79e-4,0.0105,0.778,0.285,93.826,17
NOFX,132133,34,0.482,0.967,7,-6.017,1,0.0826,0.00331,3.9e-6,0.173,0.269,133.719,17
NOFX,97973,41,0.427,0.879,7,-7.655,1,0.0679,0.00599,7.45e-5,0.114,0.562,189.679,17
NOFX,97693,26,0.506,0.931,0,-3.633,1,0.0694,0.0178,0,0.476,0.628,119.88,17
Sean Schafianski,214622,24,0.584,0.162,5,-17.448,0,0.0394,0.526,0.359,0.08,0.342,125.83,20
Sean Schafianski,179017,21,0.265,0.164,7,-18.215,0,0.0335,0.904,0.9,0.104,0.136,112.656,20
Sean Schafianski,167497,17,0.398,0.239,0,-15.938,1,0.0318,0.93,0.958,0.132,0.419,105.058,20
Sean Schafianski,203294,6,0.314,0.302,2,-14.563,1,0.0323,0.243,0.685,0.114,0.123,170.035,20
Sean Schafianski,92105,6,0.495,0.802,1,-13.273,1,0.0456,2.04e-4,0.882,0.227,0.0693,159.97,20
Sean Schafianski,138461,10,0.469,0.376,8,-13.614,1,0.0683,0.594,0.661,0.133,0.768,155.416,20
Sean Schafianski,249077,27,0.227,0.108,3,-16.655,1,0.0361,0.729,0.0969,0.112,0.0502,140.336,20
Sean Schafianski,168161,25,0.359,0.536,10,-7.485,0,0.0301,0.354,0.781,0.112,0.169,134.758,20
Sean Schafianski,216775,31,0.62,0.374,4,-12.329,0,0.0364,0.262,0.946,0.089,0.828,127.945,20
Sean Schafianski,107964,21,0.106,0.0902,9,-19.142,0,0.0361,0.758,0.0145,0.124,0.0723,157.894,20
Sean Schafianski,157072,5,0.341,0.379,4,-9.834,1,0.0292,0.763,0.423,0.117,0.11,85.011,20
Sean Schafianski,217730,21,0.161,0.217,5,-17.349,1,0.0353,0.198,0.967,0.231,0.168,107.981,20
Sean Schafianski,76199,23,0.456,0.366,0,-9.898,1,0.0399,0.769,0.896,0.333,0.308,145.015,20
Sean Schafianski,176097,30,0.747,0.361,7,-13.267,1,0.0347,0.775,0.00232,0.0759,0.758,119.913,20
Sean Schafianski,186371,26,0.61,0.258,2,-15.103,1,0.0426,0.891,0.854,0.104,0.621,119.973,20
Sean Schafianski,117472,20,0.558,0.0888,4,-20.775,0,0.0394,0.649,0.962,0.0903,0.349,159.984,20
Sean Schafianski,163056,12,0.449,0.582,7,-15.436,0,0.513,0.547,0.85,0.45,0.824,122.877,20
Sean Schafianski,150697,8,0.176,0.328,2,-12.601,1,0.0313,0.0636,0.664,0.302,0.237,85.786,20
Sean Schafianski,372641,30,0.0649,0.242,6,-13.865,0,0.034,0.906,0.919,0.128,0.0369,65.027,20
Sean Schafianski,158673,13,0.643,0.41,5,-12.189,0,0.0323,0.527,0.815,0.129,0.683,119.983,20
Sean Schafianski,165485,18,0.785,0.441,11,-13.649,1,0.0352,0.304,0.796,0.133,0.651,89.957,20
Sean Schafianski,104026,6,0.289,0.144,8,-21.039,1,0.0845,0.967,0.894,0.102,0.0767,119.183,20
Sean Schafianski,40663,13,0.22,0.439,11,-21.761,1,0.143,0.563,0.864,0.235,0.312,86.782,20
Sean Schafianski,290142,30,0.16,0.778,2,-6.015,0,0.0489,0.00503,0.86,0.0919,0.178,175.997,20
Sean Schafianski,266553,23,0.169,0.282,5,-13.953,1,0.0387,0.588,0.65,0.124,0.0695,160.152,20
Sean Schafianski,187750,12,0.628,0.494,0,-9.231,1,0.0252,0.531,0.0226,0.252,0.43,99.995,20
Sean Schafianski,127340,14,0.44,0.0771,11,-21.136,0,0.0326,0.901,0.975,0.0887,0.195,82.992,20
Sean Schafianski,134295,18,0.435,0.28,8,-15.009,1,0.0479,0.0265,0.784,0.153,0.0824,135.087,20
Sean Schafianski,145240,18,0.457,0.588,10,-10.017,0,0.028,6.76e-4,0.843,0.119,0.328,143.911,20
Sean Schafianski,238000,22,0.538,0.729,0,-7.365,1,0.0317,0.159,0.00323,0.228,0.931,148.078,20
Sean Schafianski,156421,20,0.191,0.201,9,-12.462,1,0.0407,0.714,0.518,0.0582,0.245,179.343,20
Sean Schafianski,204700,12,0.234,0.401,4,-12.73,0,0.0389,0.615,0.679,0.109,0.115,119.224,20
Sean Schafianski,69151,12,0.416,0.381,2,-14.928,1,0.0433,0.807,0.974,0.11,0.136,124.965,20
Sean Schafianski,162855,11,0.296,0.246,5,-15.569,1,0.0338,0.785,0.878,0.115,0.145,112.622,20
Sean Schafianski,154279,23,0.6,0.219,10,-11.183,0,0.0339,0.925,0.894,0.0488,0.654,160,20
Sean Schafianski,326930,8,0.373,0.347,7,-16.239,1,0.0363,0.842,0.385,0.258,0.213,171.999,20
Sean Schafianski,108545,4,0.286,0.826,4,-10.97,0,0.0507,0.00142,0.769,0.174,0.73,104.14,20
Sean Schafianski,117333,5,0.557,0.708,0,-16.726,0,0.0903,0.292,0.0356,0.238,0.844,89.936,20
Sean Schafianski,253805,23,0.142,0.318,0,-9.962,1,0.0314,0.034,0.452,0.113,0.097,78.294,20
Sean Schafianski,208312,9,0.225,0.853,4,-8.976,0,0.394,0.0156,9.64e-4,0.326,0.457,159.327,20
Sean Schafianski,126902,13,0.454,0.279,0,-14.262,1,0.0412,0.879,0.737,0.522,0.0399,126.068,20
Sean Schafianski,153150,11,0.557,0.59,6,-13.691,0,0.0303,0.12,0.823,0.125,0.827,160.021,20
Sean Schafianski,175022,13,0.583,0.532,2,-13.886,1,0.0361,2.09e-5,0.682,0.128,0.429,118.007,20
Sean Schafianski,123846,17,0.685,0.0952,6,-19.071,1,0.043,0.94,0.842,0.136,0.344,127.99,20
Sean Schafianski,119887,16,0.416,0.95,9,-7.515,0,0.0613,0.00269,0.978,0.27,0.715,165.099,20
Sean Schafianski,127033,24,0.476,0.853,10,-9.441,1,0.0368,0.00248,0.76,0.139,0.964,159.964,20
Sean Schafianski,329919,13,0.141,0.158,7,-17.091,0,0.0396,0.935,0.662,0.109,0.036,140.947,20
Sean Schafianski,175000,5,0.666,0.459,7,-14.728,0,0.0343,0.542,0.513,0.175,0.412,95.971,20
Sean Schafianski,156891,18,0.605,0.383,0,-14.637,1,0.0364,0.903,0.915,0.546,0.88,119.853,20
Sean Schafianski,144038,9,0.504,0.473,2,-13.914,0,0.0289,0.00628,0.954,0.129,0.523,120.008,20
Sean Schafianski,64103,5,0.472,0.691,2,-8.368,1,0.0341,0.382,0.53,0.122,0.939,170.012,20
Sean Schafianski,206383,16,0.146,0.215,11,-14.913,0,0.0428,0.906,0.882,0.18,0.151,76.959,20
Sean Schafianski,221048,26,0.151,0.171,11,-12.742,1,0.0344,0.971,0.93,0.278,0.038,103.449,20
Sean Schafianski,168800,21,0.473,0.191,9,-13.232,0,0.042,0.782,0.6,0.153,0.557,74.569,20
Sean Schafianski,153190,11,0.265,0.173,9,-14.412,0,0.0373,0.572,0.516,0.102,0.0391,124.621,20
Sean Schafianski,90697,16,0.547,0.811,1,-9.106,1,0.0549,0.00109,0.115,0.417,0.249,150.098,20
Sean Schafianski,172364,14,0.54,0.588,10,-16.107,0,0.0295,0.117,0.743,0.153,0.957,107.495,20
Sean Schafianski,77480,5,0.86,0.703,6,-14.492,1,0.0912,0.00579,0.752,0.0366,0.964,126.927,20
Sean Schafianski,152090,17,0.488,0.404,2,-15.775,1,0.0373,5.58e-4,0.963,0.131,0.565,119.914,20
Sean Schafianski,169714,7,0.386,0.861,9,-5.779,0,0.0591,0.0085,0.302,0.0736,0.233,140.029,20
Sean Schafianski,199836,19,0.191,0.155,3,-17.334,1,0.0352,0.738,0.503,0.156,0.0479,129.229,20
Sean Schafianski,138422,7,0.519,0.373,0,-12.909,1,0.0297,0.637,0.922,0.329,0.607,124.971,20
Sean Schafianski,134294,15,0.398,0.412,10,-18.904,0,0.0336,0.266,0.975,0.167,0.533,83.575,20
Sean Schafianski,97148,7,0.528,0.658,8,-9.664,1,0.041,0.727,0.95,0.0567,0.164,119.887,20
Sean Schafianski,198187,29,0.594,0.664,0,-13.009,1,0.0339,0.00885,0.786,0.0678,0.974,162.004,20
Sean Schafianski,228336,27,0.25,0.269,0,-16.463,1,0.0408,0.0833,0.947,0.125,0.0491,159.457,20
Sean Schafianski,32600,11,0.442,0.579,10,-13.435,0,0.0364,0.00375,0.653,0.133,0.194,149.806,20
Sean Schafianski,123947,13,0.361,0.105,0,-18.283,0,0.0305,0.897,0.861,0.103,0.0936,151.921,20
Sean Schafianski,204613,12,0.45,0.729,5,-10.39,1,0.0389,1.37e-5,0.826,0.663,0.257,165.032,20
Sean Schafianski,330055,12,0.569,0.257,5,-12.888,1,0.0281,0.974,0.772,0.149,0.204,99.976,20
Sean Schafianski,153185,5,0.476,0.289,0,-13.565,1,0.0323,0.184,0.00138,0.0818,0.535,84.986,20
Sean Schafianski,28235,0,0.711,0.641,5,-11.447,1,0.398,0.292,1.54e-5,0.0835,0.223,76.497,20
Sean Schafianski,270033,14,0.531,0.534,6,-11.801,0,0.0393,0.548,0,0.11,0.441,95.983,20
Sean Schafianski,159896,8,0.364,0.545,10,-9.878,0,0.0278,2.45e-4,0.99,0.234,0.515,170,20
Sean Schafianski,127847,6,0.756,0.7,11,-10.471,0,0.0326,0.112,0.894,0.0613,0.884,107.062,20
Sean Schafianski,118778,17,0.336,0.196,7,-18.31,1,0.039,0.966,0.047,0.216,0.172,129.535,20
Sean Schafianski,159033,23,0.58,0.254,8,-13.084,1,0.0276,0.199,0.889,0.129,0.322,150.037,20
Sean Schafianski,80000,5,0.425,0.394,7,-12.692,1,0.0458,0.733,0.959,0.382,0.13,120.003,20
Sean Schafianski,258000,10,0.509,0.263,4,-12.91,0,0.0304,0.48,0.088,0.106,0.419,79.943,20
Sean Schafianski,141198,11,0.544,0.322,0,-13.014,1,0.0369,0.597,0.612,0.107,0.404,169.725,20
Sean Schafianski,148988,11,0.73,0.322,7,-12.7,1,0.0481,0.916,0.728,0.105,0.557,144.983,20
Sean Schafianski,186906,30,0.351,0.298,0,-15.725,1,0.0363,0.965,0.853,0.101,0.0479,159.711,20
Sean Schafianski,145904,11,0.434,0.433,7,-10.636,1,0.0286,0.00473,0.796,0.227,0.367,129.903,20
Sean Schafianski,115382,18,0.475,0.508,1,-13.033,1,0.0438,0.201,0.0992,0.407,0.94,113.27,20
Sean Schafianski,224735,11,0.537,0.623,10,-15.168,0,0.0325,0.00936,0.4,0.136,0.579,120.007,20
Sean Schafianski,223869,12,0.481,0.333,9,-13.671,0,0.036,0.6,0.902,0.119,0.315,120.022,20
Sean Schafianski,170188,9,0.468,0.346,7,-10.247,0,0.0659,0.572,0.0156,0.0983,0.754,201.97,20
Sean Schafianski,271824,11,0.329,0.275,4,-12.738,0,0.0353,0.729,0.768,0.101,0.165,133.315,20
Sean Schafianski,177551,14,0.418,0.602,6,-14.343,1,0.039,0.0951,0.895,0.0758,0.96,195.93,20
Sean Schafianski,158557,8,0.182,0.731,8,-6.621,0,0.0574,0.00111,0.949,0.223,0.318,150.014,20
Sean Schafianski,108866,6,0.429,0.949,4,-7.713,0,0.0862,1.93e-4,0.915,0.275,0.158,104.997,20
Sean Schafianski,146573,19,0.178,0.398,0,-14.226,0,0.0393,0.739,0.117,0.297,0.328,86.988,20
Sean Schafianski,177565,28,0.37,0.252,7,-15.286,0,0.0375,0.363,0.824,0.0886,0.115,89.92,20
Sean Schafianski,167094,23,0.729,0.202,7,-18.301,1,0.0385,0.239,0.531,0.0604,0.668,108.045,20
Sean Schafianski,169743,33,0.291,0.569,5,-9.983,0,0.0356,0.104,0.0137,0.329,0.462,119.444,20
Sean Schafianski,137331,16,0.366,0.953,11,-5.42,0,0.0607,4.1e-6,0.962,0.115,0.573,165.031,20
Sean Schafianski,179591,26,0.782,0.318,6,-15.563,1,0.0516,0.0697,0.678,0.0979,0.655,139.993,20
Sean Schafianski,131481,11,0.672,0.65,9,-11.507,1,0.0367,0.667,0.102,0.261,0.968,95.033,20
Sean Schafianski,214995,24,0.52,0.5,7,-12.937,1,0.0373,0.754,0.781,0.18,0.51,69.907,20
Sean Schafianski,206461,12,0.479,0.381,5,-11.957,1,0.0418,0.658,0.99,0.285,0.332,127.184,20
Melvins,249280,8,0.327,0.749,9,-6.205,0,0.0555,0.00586,0.544,0.307,0.5,122.443,12
Melvins,224880,11,0.156,0.952,2,-6.899,1,0.103,2.14e-4,0.0326,0.317,0.292,173.469,12
Melvins,184640,11,0.436,0.943,5,-5.771,1,0.039,0.00376,0.101,0.314,0.577,114.302,12
Melvins,186599,2,0.272,0.725,11,-7.708,0,0.0456,1.92e-5,0.92,0.0659,0.235,116.191,12
Melvins,192600,6,0.117,0.995,11,-5.205,0,0.0803,0.0348,0.951,0.599,0.0394,191.518,12
Melvins,93266,2,0.227,0.928,11,-7.583,0,0.124,2.58e-5,0.0173,0.129,0.351,111.404,12
Melvins,165883,5,0.471,0.921,9,-5.183,0,0.067,0.00124,0.00165,0.4,0.476,139.001,12
Melvins,260720,1,0.171,0.147,9,-19.569,1,0.0445,0.97,0.961,0.0698,0.0238,122.72,12
Melvins,71373,8,0.371,0.404,11,-21.492,1,0.22,0.894,0.567,0.184,0.109,65.529,12
Melvins,544626,5,0.292,0.549,1,-9.313,1,0.07,0.0465,0.00946,0.118,0.0802,136.697,12
Melvins,306880,17,0.163,0.945,0,-7.343,1,0.0537,1.35e-5,0.637,0.318,0.421,174.691,12
Melvins,149986,18,0.397,0.961,5,-5.358,0,0.0825,1.55e-5,0.173,0.261,0.574,104.974,12
Melvins,176892,11,0.534,0.772,9,-9.177,0,0.0367,0.16,0.503,0.152,0.749,126.445,12
Melvins,346973,24,0.49,0.583,2,-9.829,1,0.029,0.0313,0.567,0.103,0.566,119.441,12
Melvins,114753,6,0.196,0.987,4,-6.075,0,0.0862,1.07e-5,0.0461,0.0765,0.168,105.126,12
Melvins,159492,2,0.223,0.858,11,-8.114,0,0.0495,0.464,0.843,0.632,0.308,85.662,12
Melvins,151292,7,0.408,0.583,0,-6.582,1,0.0386,0.219,0.00326,0.0853,0.66,125.537,12
Melvins,485575,6,0.371,0.916,2,-5.35,1,0.0722,0.00398,0.0227,0.111,0.273,96.513,12
Melvins,198772,1,0.266,0.649,2,-11.163,1,0.0363,0.0589,0.642,0.0563,0.416,75.215,12
Melvins,680239,6,0.194,0.99,11,-4.592,0,0.204,0.214,0.00211,0.362,0.0359,125.112,12
Melvins,68479,2,0.273,0.983,9,-6.798,1,0.155,7.52e-4,0.0652,0.4,0.051,137.989,12
Melvins,466999,4,0.559,0.547,9,-8.251,1,0.0413,0.022,0.531,0.133,0.473,113.74,12
Melvins,119501,3,0.563,0.353,10,-13.189,0,0.156,9.33e-4,0.849,0.113,0.19,83.858,12
Melvins,134733,9,0.251,0.661,11,-15.058,0,0.0832,0.0169,0.945,0.17,0.0499,119.541,12
Melvins,144013,1,0,0.887,7,-7.07,1,0,0.00127,0.0193,0.0553,0,0,12
Melvins,306400,0,0.161,0.962,7,-4.889,1,0.137,1.82e-4,0.762,0.189,0.0355,68.688,12
Melvins,165360,8,0.276,0.632,8,-5.743,1,0.0321,0.0317,0.717,0.0988,0.663,173.128,12
Melvins,53092,1,0.339,0.935,2,-6.907,1,0.0984,0.495,0.596,0.478,0.172,153.505,12
Melvins,262347,6,0.21,0.892,2,-10.299,1,0.0917,0.0907,0.756,0.202,0.152,89.009,12
Melvins,302986,5,0.252,0.841,7,-15.955,1,0.403,0.967,0.875,0.461,0.0375,99.401,12
Melvins,100426,21,0.246,0.947,9,-7.618,1,0.204,1.51e-4,6.16e-4,0.365,0.309,109.826,12
Melvins,234626,1,0.571,0.363,0,-17.715,1,0.705,0.978,0.026,0.198,0.57,129.309,12
Melvins,591373,8,0.244,0.872,11,-7.386,0,0.0739,0.0315,0.859,0.141,0.223,133.702,12
Melvins,262600,8,0.201,0.574,7,-14.36,0,0.0619,0.0251,0.82,0.348,0.0378,121.587,12
Melvins,455784,7,0.333,0.593,9,-7.262,1,0.0468,0.0145,0.892,0.272,0.295,115.161,12
Melvins,224391,2,0.351,0.85,9,-8.941,1,0.0691,9.82e-4,0.416,0.075,0.471,109.792,12
Melvins,228240,6,0.228,0.932,9,-6.909,1,0.326,0.0308,0.71,0.302,0.239,160.062,12
Melvins,204434,8,0.426,0.954,9,-6.472,1,0.0565,0.107,0.441,0.64,0.547,139.102,12
Melvins,270628,5,0.202,0.733,11,-8.115,0,0.0642,0.0291,0.106,0.716,0.562,173.791,12
